PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data
52519967,https://twitter.com/temp/status/1557200142138236932,,Twitter,6924378,WSAV News 3,blank_for_now,blank_for_now,"{""follower_count"":51346,""following_count"":921,""like_count"":1584,""post_count"":170119,""views_count"":null,""comment_count"":null,""share_count"":null}",Suspect in critical condition after officer-involved shooting outside Atlanta Publix https://t.co/LH4jZXjLhh via @WSAV,,no longer populated,,2022-08-10T03:00:19.000Z,post data removed,,0.0,0.0,0.0,0.0,,,
50068763,https://www.facebook.com/13310147298/posts/10160372229642299,,Facebook,1172477,The Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":848578,""following_count"":0,""like_count"":1391,""post_count"":37,""views_count"":0,""comment_count"":1030,""share_count"":104}","An Atlanta police officer was involved in a shooting near a Publix in southeast Atlanta on Tuesday afternoon, officials said.",,no longer populated,,2022-08-10T00:30:10.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTENyeWdFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4d93a1c69022be76e7d900772c06648ff38d743d/post-1172477-50068763-thumbnail,11.0,2.0,3.0,0.0,,,
50041532,https://twitter.com/temp/status/1557094558726496262,,Twitter,7010773,Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":1083887,""following_count"":51663,""like_count"":2017,""post_count"":333085,""views_count"":0,""comment_count"":2449,""share_count"":9007}",Police: Atlanta officer shoots mover who pulled weapon; GBI investigating https://t.co/KcRzazOtlk,,no longer populated,,2022-08-09T20:00:46.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTXRGeWdFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d5673e903b4fe128f4da26a7e195ca664318c175/post-7010773-50041532-thumbnail,1.0,2.0,0.0,0.0,,,
50026124,https://www.facebook.com/10505090694/posts/10161296552835695,,Facebook,1164695,WSB-TV,blank_for_now,blank_for_now,"{""follower_count"":1885997,""following_count"":0,""like_count"":8924,""post_count"":38,""views_count"":0,""comment_count"":3821,""share_count"":1428}",Atlanta police and the GBI are investigating a shooting involving an officer outside a busy Publix on Memorial Drive. The shooting happened shortly before 1 p.m. in the Glenwood Park area: https://2wsb.tv/3PblRkH,,no longer populated,,2022-08-09T18:45:46.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSjhDeWdFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f0b1c4ecfe30e2ed3947690d5a3b930017fa9164/post-1164695-50026124-thumbnail,65.0,14.0,19.0,0.0,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWNEeWdFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0d9d5d38f26d8c72a70b5019192db24c89734507/t42.1790-2,,
50041555,https://twitter.com/temp/status/1557071703729217536,,Twitter,7010773,Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":1083887,""following_count"":51663,""like_count"":2017,""post_count"":333085,""views_count"":0,""comment_count"":2449,""share_count"":9007}","#BREAKING: GBI investigating shooting involving officer near Publix in SE Atlanta
 https://t.co/KcRzazOtlk",,no longer populated,,2022-08-09T18:29:57.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTnhGeWdFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f237f2c5b76d5b47b92f5be150d2cf79f706ebcd/post-7010773-50041555-thumbnail,2.0,0.0,1.0,0.0,,,
50021776,https://twitter.com/temp/status/1557060406748798977,,Twitter,8100497,WSB-TV,blank_for_now,blank_for_now,"{""follower_count"":1217754,""following_count"":2246,""like_count"":11227,""post_count"":622859,""views_count"":0,""comment_count"":2647,""share_count"":8465}",ATLANTA — Channel 2 Action News has learned that Atlanta police and the Georgia Bureau of Investigation are investigating a shooting involving an officer outside a busy Publix on Memorial Drive.  https://t.co/947NA3yC70,,no longer populated,,2022-08-09T17:45:04.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRkh1eVFFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bde75f622699e687c08b0b0de898b41544cceb76/post-8100497-50021776-thumbnail,6.0,6.0,1.0,0.0,,,
48773275,https://www.facebook.com/67036605858/posts/10160250335480859,,Facebook,4961979,Navarre Press,blank_for_now,blank_for_now,"{""follower_count"":45350,""following_count"":0,""like_count"":23,""post_count"":4,""views_count"":0,""comment_count"":7,""share_count"":3}","A 66,912 sq. ft. shopping center in Milton is slated to open towards the end of Summer. It was recently announced that two new restaurants have been added to the complex. https://navarrepress.com/two-new-restaurants-coming-to-milton/",,no longer populated,,2022-08-01T23:00:02.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRks1dGdFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--dbf12463989ca56cb951a1a7b7e5fe1348870aed/post-4961979-48773275-thumbnail,8.0,2.0,6.0,0.0,,,
48773798,https://www.facebook.com/284030690309/posts/10159883345435310,,Facebook,5699512,Santa Rosa Press Gazette,blank_for_now,blank_for_now,"{""follower_count"":17284,""following_count"":0,""like_count"":46,""post_count"":4,""views_count"":0,""comment_count"":30,""share_count"":32}","Milton will be getting two new restaurants as part of a 66,912 sq. ft. shopping center slated to open later this Summer.",,no longer populated,,2022-08-01T21:26:33.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCT2U3dGdFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3f8cda8ba617493b532624a87d169157482ac007/post-5699512-48773798-thumbnail,36.0,15.0,30.0,0.0,,,
47882618,https://www.facebook.com/100063453257667/posts/486345476823890,,Facebook,8104628,Gainesville Times,blank_for_now,blank_for_now,"{""follower_count"":34788,""following_count"":0,""like_count"":117,""post_count"":16,""views_count"":0,""comment_count"":7,""share_count"":22}","William McDonald entered the U.S. July 15 through Niagara Falls, New York. Around 5:10 p.m. the next day, an ATF agent saw McDonald enter the Publix parking lot on Atlanta Road in Cumming.",,no longer populated,,2022-07-26T21:00:28.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ0VwcWdFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4608158dba9585940f6adeac128d1398d9ada7f7/post-8104628-47882618-thumbnail,15.0,2.0,4.0,0.0,,,
44627749,https://twitter.com/temp/status/1545110856035405826,,Twitter,7010773,Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":1074917,""following_count"":51710,""like_count"":1973,""post_count"":331047,""views_count"":0,""comment_count"":1821,""share_count"":6363}",2 men shot to death in metro Atlanta grocery store parking lots in span of 12 hours https://t.co/Yjmzwsu0YO,,no longer populated,,2022-07-07T18:21:49.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR3BpY3dFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--902b6c0983e7b0dd6b877d432c886988ec295dad/post-7010773-44627749-thumbnail,0.0,5.0,0.0,0.0,,,
44194387,https://www.facebook.com/10505090694/posts/10161231863215695,,Facebook,1164695,WSB-TV,blank_for_now,blank_for_now,"{""follower_count"":1884875,""following_count"":0,""like_count"":12564,""post_count"":40,""views_count"":0,""comment_count"":4278,""share_count"":1568}",CHECK YOUR PANTRY: Publix confirmed the onions were sold at stores in 10 counties.,,no longer populated,,2022-07-05T12:30:35.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUHVIYXdFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3bfcdb743845679ade4ee7afdab09374d0c9100e/post-1164695-44194387-thumbnail,85.0,120.0,39.0,0.0,,,
44175291,https://twitter.com/temp/status/1544290074426318852,,Twitter,8100497,WSB-TV,blank_for_now,blank_for_now,"{""follower_count"":1206069,""following_count"":2247,""like_count"":11265,""post_count"":623296,""views_count"":0,""comment_count"":2038,""share_count"":6032}",CHECK YOUR PANTRY: Publix confirmed the onions were sold at stores in 10 counties.  https://t.co/oYqzvAzhlg,,no longer populated,,2022-07-05T12:00:19.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUDA0YXdFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0439f8e7f14b07c170490e3856d0a0620a2119ae/post-8100497-44175291-thumbnail,3.0,11.0,1.0,0.0,,,
43763378,https://twitter.com/temp/status/1543203531997470720,,Twitter,7389412,The Albany Herald,blank_for_now,blank_for_now,"{""follower_count"":5604,""following_count"":335,""like_count"":4,""post_count"":31916,""views_count"":0,""comment_count"":34,""share_count"":105}",Atlanta man pleads guilty to Publix check-cashing scheme https://t.co/w6St8QWrA4,,no longer populated,,2022-07-02T12:02:48.000Z,post data removed,,0.0,0.0,0.0,0.0,,,
71674135,https://www.tiktok.com/@discoveringes/video/7108121351780666666,,TikTok,12329569,,blank_for_now,blank_for_now,"{""follower_count"":0,""following_count"":0,""like_count"":0,""post_count"":0,""views_count"":null,""comment_count"":null,""share_count"":null}",I would totally fly back to Atlanta to get some Publix food. 😎 #publix #food #atlanta, ,no longer populated,,2022-06-11T23:01:10.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR0JGY1FNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9abfbaa2a76447bc1c0b9e74384483e1f63a9382/post-12329569-71674135-thumbnail,6.0,0.0,2.0,234.0,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQmxQY1FNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--653d506b54336b2567afdacd0bfd2eee8efc8bb9/a8528a18a98644a386a06b2b2f629851,,
153211035,https://twitter.com/FultonSheriff/status/1532695277156683776,,Twitter,19190045,Fulton County Sheriff's Office,blank_for_now,blank_for_now,"{""follower_count"":11774,""following_count"":2546,""like_count"":null,""post_count"":4567,""views_count"":null,""comment_count"":null,""share_count"":null}","It’s Recruitment Friday, and FCSO will be in the plaza between Starbucks and Publix in Ansley Mall, 1544 Piedmont Road, Atlanta, GA 30324 from 10:00am – 2:30pm. $9,000 hiring bonus for sworn positions that qualify!

#werehiring
#fcsostrong
#sheriffpatlabat https://t.co/lyPcTs8mJw", ,no longer populated,,2022-06-03T12:06:44.000Z,post data removed,,3.0,1.0,1.0,0.0,,,
39417898,https://twitter.com/temp/status/1532072033236000769,,Twitter,8100495,FOX 5 Atlanta,blank_for_now,blank_for_now,"{""follower_count"":655778,""following_count"":1664,""like_count"":8974,""post_count"":418514,""views_count"":0,""comment_count"":0,""share_count"":null}","The deadly shooting happened on Carmia Drive at the popular Camp Creek Marketplace Saturday night around 9 p.m., outside the barbershop near the Publix.  https://t.co/59bu2qqb4B",,no longer populated,,2022-06-01T18:50:11.000Z,post data removed,,0.0,0.0,0.0,0.0,,,
39330816,https://www.facebook.com/100044630550295/posts/558657558965258,,Facebook,8104625,FOX 5 Atlanta,blank_for_now,blank_for_now,"{""follower_count"":2197752,""following_count"":0,""like_count"":14508,""post_count"":34,""views_count"":0,""comment_count"":5725,""share_count"":null}","The deadly shooting happened on Carmia Drive at the popular Camp Creek Marketplace Saturday night around 9 p.m., outside the barbershop near the Publix.",,no longer populated,,2022-06-01T04:10:07.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQXFnT1FFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--15f0848e6976a87bb6ed0946255edde5afda8e29/post-8104625-39330816-thumbnail,485.0,38.0,70.0,0.0,,,
38931549,https://www.youtube.com/watch?v=k7ve_fQ1llo,,YouTube,7167,11Alive,blank_for_now,blank_for_now,"{""follower_count"":909000,""following_count"":0,""like_count"":0,""post_count"":73497,""views_count"":679695584,""comment_count"":0,""share_count"":null}",Here's the latest information from the scene.,,no longer populated,,2022-05-29T03:30:47.000Z,post data removed,,53.0,0.0,,3090.0,,,
38306400,https://twitter.com/11AliveNews/status/1525973823807492098,,Twitter,6809639,11Alive News,blank_for_now,blank_for_now,"{""follower_count"":425880,""following_count"":2718,""like_count"":11432,""post_count"":474797,""views_count"":0,""comment_count"":2147,""share_count"":8747}",'I was fearful for everybody up there' | Metro Atlanta  reacts to mass shooting in Buffalo https://t.co/zlDxxltkXf, ,no longer populated,,2022-05-15T22:58:05.000Z,post data removed,,0.0,0.0,0.0,0.0,,,
38309073,https://twitter.com/temp/status/1524693411969839104,,Twitter,8100495,FOX 5 Atlanta,blank_for_now,blank_for_now,"{""follower_count"":655778,""following_count"":1664,""like_count"":8974,""post_count"":418514,""views_count"":0,""comment_count"":0,""share_count"":null}",Atlanta Police search for a man who they say attempted to carjack a woman outside of Publix.  https://t.co/77nK1WkjTc,,no longer populated,,2022-05-12T10:10:11.000Z,post data removed,,0.0,0.0,0.0,0.0,,,
38309111,https://twitter.com/temp/status/1524570105392345088,,Twitter,8100495,FOX 5 Atlanta,blank_for_now,blank_for_now,"{""follower_count"":655778,""following_count"":1664,""like_count"":8974,""post_count"":418514,""views_count"":0,""comment_count"":0,""share_count"":null}",Atlanta Police search for a man who they say attempted to carjack a woman outside of Publix.  https://t.co/UTUi0j3WMC,,no longer populated,,2022-05-12T02:00:12.000Z,post data removed,,0.0,0.0,0.0,0.0,,,
27599461,https://www.facebook.com/104380826317363/posts/4910118892410175,,Facebook,5079397,News Chief,blank_for_now,blank_for_now,"{""follower_count"":3584,""following_count"":0,""like_count"":7,""post_count"":9,""views_count"":0,""comment_count"":2,""share_count"":3}","Want it now? Well, it might not be that fast, but a partnership between Publix and Instacart could mean your groceries delivered in 15 minutes. The program initially will be available in two markets.",,no longer populated,,2022-03-25T15:02:00.000Z,post data removed,,0.0,0.0,0.0,0.0,,,
27599462,https://www.facebook.com/18858058062/posts/10158872091578063,,Facebook,2290438,The Ledger,blank_for_now,blank_for_now,"{""follower_count"":53185,""following_count"":0,""like_count"":250,""post_count"":11,""views_count"":0,""comment_count"":90,""share_count"":31}","Want it now? Well, it might not be that fast, but a partnership between Publix and Instacart could mean your groceries delivered in 15 minutes. The program initially will be available in two markets.",,no longer populated,,2022-03-25T15:02:00.000Z,post data removed,,2.0,0.0,0.0,0.0,,,
64132004,https://www.tiktok.com/@tom_vertabrate/video/7074959757701926186,,TikTok,7601946,Thomas Moore,blank_for_now,blank_for_now,"{""follower_count"":null,""following_count"":null,""like_count"":null,""post_count"":null,""views_count"":null,""comment_count"":null,""share_count"":null}",#greenscreen Publix kept brought us quality shopping and pleasure throughout the years!!! #publix #groceryshopping #groceries #food #history #fun #blowthisup #trends #trending #viral #tiktokviral #tiktok #modern #old #antique #filters #blackcreators #fy #fyp #foryou #fypage #fypシ #reactions #retail #shopping #explore #discover #didyouknow #share #follow #popular   #atl #atlanta #ga #Georgia, the,no longer populated,,2022-03-14T14:17:16.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQktUa1FJPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--61605ccc1da936aefe896afb9c3f575c24e4b544/post-7601946-64132004-thumbnail,3917.0,18.0,113.0,66251.0,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQnFUa1FJPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--19d436249f2e042944ca0c4d6c17119912edfa62/7723e5cd9b2149bd97750cfd842e7239,,
153722204,https://twitter.com/downtownatlanta/status/1493988458238517248,,Twitter,19190559,Downtown Atlanta,blank_for_now,blank_for_now,"{""follower_count"":58993,""following_count"":1185,""like_count"":null,""post_count"":14150,""views_count"":null,""comment_count"":null,""share_count"":null}","The Publix Atlanta Marathon, Half Marathon, 5K and Kids Marathon weekend is quickly approaching! Visit https://t.co/oAZN64jPRs for full details. https://t.co/TGdqLMC6k0", ,no longer populated,,2022-02-16T16:39:40.000Z,post data removed,,1.0,0.0,0.0,0.0,,,
363398147,https://www.instagram.com/reel/CWv4mgNjUCI/,,InstagramDirect,29017286,Dj Mars,blank_for_now,blank_for_now,"{""follower_count"":36787,""following_count"":7496,""like_count"":0,""post_count"":13963,""views_count"":0,""comment_count"":0,""share_count"":0}","Do we have bikes, yes we do. Pull up to the Holiday Pop Up Shop today. A bike is a perfect Christmas gift for someone. 

We have @sebikes @gtbicycles @marinbikes @diamondbackbike available today. And yes we have this @madebymars404 “I 🍑 ATL” hoodies in stock. 

Pull up on us at 260 18th street suite 10105 just doors down from Banana Republic heading towards Publix. We’re closest to stair case #8 for free 2 hour parking. 

We will see you all on today, Black Friday.

#holidaysale #blackfriday #atlanticstation #atlanta", ,no longer populated,,2021-11-26T17:58:03.000Z,post data removed,,83.0,0.0,12.0,0.0,,,
363398148,https://www.instagram.com/reel/CWoxQoLjuW_/,,InstagramDirect,29017286,Dj Mars,blank_for_now,blank_for_now,"{""follower_count"":36787,""following_count"":7496,""like_count"":0,""post_count"":13963,""views_count"":0,""comment_count"":0,""share_count"":0}","Putting together a master with a team that understands things is super amazing. I love the building process, and I love taking you all on the journey. 

We open up this Friday, this Holiday Pop up is going to be special. Come 
celebrate and support the movement, Black Friday is the day. @madebymars404 x @atlantainfluenceseverything are back at it!

Pull up on us at 260 18th street suite 10105 just doors down from Banana Republic heading towards Publix. We’re closest to stair case #8 for free 2 hour parking. 

We will see you all on Friday, Black Friday.

#holidaysale #blackfriday #atlanticstation #atlanta", ,no longer populated,,2021-11-23T23:39:35.000Z,post data removed,,149.0,0.0,16.0,0.0,,,
363398149,https://www.instagram.com/reel/CWl9FWtjJ83/,,InstagramDirect,29017286,Dj Mars,blank_for_now,blank_for_now,"{""follower_count"":36787,""following_count"":7496,""like_count"":0,""post_count"":13963,""views_count"":0,""comment_count"":0,""share_count"":0}","Party people, we are a few days away from the Holiday Pop Up Shop at Atlantic Station. Doors open this Friday, and we are super excited.

The new location is dope. We will have tons of new merch and some super cool bikes. Get your holiday shop on with the @madebymars404 and @atlantainfluenceseverything crew!

Pull up on us at 260 18th street suite 10105 just doors down from Banana Republic heading towards Publix. We’re closest to stair case #8 for free 2 hour parking. 

We will see you all on Friday, Black Friday.

#holidaysale #blackfriday #atlanticstation #atlanta", ,no longer populated,,2021-11-22T21:22:26.000Z,post data removed,,373.0,0.0,49.0,0.0,,,
12017491,https://gab.com/StradivariusRifle/posts/107010848942068552,,Gab,2045999,QAnon,blank_for_now,blank_for_now,"{""follower_count"":null,""following_count"":null,""like_count"":null,""post_count"":null,""views_count"":null,""comment_count"":null,""share_count"":null}","Don’t  doubt  for  a  minute  they’re playing a  game  with  us.  Kroger  and  Publix  (the  two  main  grocery  stores  in  Atlanta  metro)  seem  to  alternate  their  mask  policies.  Tody  Kroger  had  its threatening “Masks  Required”  sign  posted  and  even  a  “we  have  masks  available at  Customer  Service “.  Publix  has  a  “Masks  Please”  sign  and  many  people don’t  wear  them.  Next  week,  they’ll switch  places.",,no longer populated,,2021-09-28T19:06:11.442Z,post data removed,,3.0,0.0,5.0,0.0,,,
6731454,https://www.instagram.com/p/CP_zwp5jGTt/,,Instagram,1668016,Latasha Muhammad REALTOR ® 🍑GA,blank_for_now,blank_for_now,"{""follower_count"":11367,""following_count"":0,""like_count"":0,""post_count"":0,""views_count"":0,""comment_count"":0,""share_count"":0}","✨Incredible, well-built end-unit townhome located in a securely gated community in the heart of North Buckhead! Large open floor plan w/ crown molding, hardwood floors throughout, Sonos speaker home sound system & a 2.5 car garage. Elevator-ready! 10-ft ceilings on the main level, gourmet eat-in kitchen w/ a keeping room or additional dining room, spacious deck w/ privacy shutters & a finished daylight terrace level w/ a full bathroom. Walking distance to Phipps Plaza, Target, Publix and Ecco Buckhead.

3585 Roxboro Rd NE Unit 6, Atlanta, GA 30326 | 4 Bedrooms | 4 Full Bathrooms | 1 Half Bathroom | Offered for $875,000

🏡Latasha Muhammad REALTOR ®
📳Phone or Virtual Consultations
📱404-447-2641 ( leave VM if no answer)
📧-Latasha@ibuyisellhomes.com

*****LOYAL❤️FIRM❤️COMMITTED*****

Exclusively listed by Christine Bradley

#homeowners #landownership #property  #realtor #realestateagent #property #land #homeowner #realestategirl #realestate #homeownership  #Entrepreneur #land #homeowner #ATL #atlanta #peachstate #lender #atlantarealestateagent #atlantarealestate #realestateatlanta  #atlantaagent #realestatelife #realtorlife #northbuckhead #atlantarealestate #townhome",,no longer populated,,2021-06-11T22:40:49.000Z,post data removed,,29.0,0.0,0.0,0.0,,,
6403383,https://www.facebook.com/532854420074062/posts/6567094076650036,,Facebook,509,Faves USA,blank_for_now,blank_for_now,"{""follower_count"":5332806,""following_count"":0,""like_count"":0,""post_count"":0,""views_count"":0,""comment_count"":0,""share_count"":0}",Very scary situation!,,no longer populated,,2021-05-26T00:04:16.000Z,post data removed,,59.0,15.0,48.0,0.0,,,
153738626,https://twitter.com/CityofAtlanta/status/1395459012368404487,,Twitter,10567905,"City of Atlanta, GA",blank_for_now,blank_for_now,"{""follower_count"":620551,""following_count"":782,""like_count"":null,""post_count"":19372,""views_count"":null,""comment_count"":null,""share_count"":null}","Today, Mayor @KeishaBottoms spent the afternoon in Summerhill to announce and celebrate the new @Publix joining one of Atlanta's historic neighborhoods. This full-service grocery store is expected to open its doors in late 2022. https://t.co/J50lSoMoGm", ,no longer populated,,2021-05-20T19:18:49.000Z,post data removed,,190.0,32.0,9.0,0.0,,,
222577039,https://twitter.com/AtlantaBallet/status/1394715955125706764,,Twitter,19190611,Atlanta Ballet,blank_for_now,blank_for_now,"{""follower_count"":23029,""following_count"":1566,""like_count"":null,""post_count"":20587,""views_count"":null,""comment_count"":null,""share_count"":null}","We are thrilled to offer Atlanta Ballet 2's performance of ""The Swan Princess"" ON DEMAND so that your family can enjoy the magical storyline from home!

Click to order ""The Swan Princess"" on-demand today!

https://t.co/pkkKwpL5Zp

Sponsored by @publix
Video by Brian Wallenberg https://t.co/t6te5E7Znj", ,no longer populated,,2021-05-18T18:06:10.000Z,post data removed,,3.0,0.0,0.0,0.0,,,
44246685,,,Podcast,9025645,Sara Gonzales Unfiltered,blank_for_now,blank_for_now,"{""follower_count"":null,""following_count"":null,""like_count"":null,""post_count"":null,""views_count"":null,""comment_count"":null,""share_count"":null}","CBS' ""60 Minutes"" aired a deceptively edited interview with Florida Republican Gov. Ron DeSantis regarding an alleged pay-to-play scheme with the grocery store chain Publix. Will the network be held accountable for its false narrative? In addition to this, the media continues to spread the lie that Georgia's new election law is ""Jim Crow 2.0,"" causing MLB to pull the All-Star Game from being held in Atlanta. CNN's Jim Acosta talks about ""post-Trump stress disorder,"" proving even more that the MSM is struggling to move on from Donald Trump. We found out the identity of the man who ran his car into the U.S. Capitol last week, killing one officer, but the identity doesn't match the media's narrative, so you won't be hearing too much about it. And lastly, NPR toys with the idea of wearing masks even after the pandemic ends to help prevent flu and cold transmissions.
Today's Sponsors:
Are you ready to take the first step toward straighter teeth? For a limited time, you can get started with Candid's starter kit with $75 off by using code WHY at https://www.candidco.com/why
Issuu is the all-in-one platform to create and distribute beautiful digital content. Get started with Issuu today for FREE or if you sign up for a premium account, you will get 50% off when you go to https://issuu.com/podcast and use promo code NEWS.
Learn more about your ad choices. Visit megaphone.fm/adchoices", ,no longer populated,,2021-04-05T23:58:00.000Z,post data removed,,0.0,0.0,0.0,0.0,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRVBKYkFFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--186ccf447dfa87e8da0e8aa24c43c64a12864de3/dcs.megaphone.fm,,
5257635,https://www.facebook.com/truepunditnews/posts/1263416887389220,,Facebook,578,True Pundit,blank_for_now,blank_for_now,"{""follower_count"":14208,""following_count"":0,""like_count"":0,""post_count"":0,""views_count"":0,""comment_count"":0,""share_count"":0}",Atlanta man arrested after entering grocery store with 6 guns and cache of ammo while wearing body armor. http://ow.ly/XQR630rCA1G,,no longer populated,,2021-03-30T11:15:06.000Z,post data removed,,0.0,1.0,0.0,0.0,,,
5249564,https://www.facebook.com/truepunditnews/posts/1263124690751773,,Facebook,578,True Pundit,blank_for_now,blank_for_now,"{""follower_count"":14254,""following_count"":0,""like_count"":0,""post_count"":0,""views_count"":0,""comment_count"":0,""share_count"":null}",Atlanta man arrested after entering grocery store with 6 guns and cache of ammo while wearing body armor http://ow.ly/r6nG30rCA0V,,no longer populated,,2021-03-30T00:00:18.000Z,post data removed,,0.0,0.0,0.0,0.0,,,
